inputsize,user,system,TT,elapsed,STS,text,rodata,data,bss
3700,2.1,3.64,?,0:05.85,0.168,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.152,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.169,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.156,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.165,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.16,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.158,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.168,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.167,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.162,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.154,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.168,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.161,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.169,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.158,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.153,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.164,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.16,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.159,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.15,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.158,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.159,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.167,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.167,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.165,1426,45,16,16
3700,2.1,3.64,?,0:05.85,0.167,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.166,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.151,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.169,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.158,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.168,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.153,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.168,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.154,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.167,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.161,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.15,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.15,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.169,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.153,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.153,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.16,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.159,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.165,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.154,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.169,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.166,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.164,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.163,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.151,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.161,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.156,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.166,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.154,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.158,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.169,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.165,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.158,1426,45,16,16
3750,2.02,3.86,?,0:06.00,0.163,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.168,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.155,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.165,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.155,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.165,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.157,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.162,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.15,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.159,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.162,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.155,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.166,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.153,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.16,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.161,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.15,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.168,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.151,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.162,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.16,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.161,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.168,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.164,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.169,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.163,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.168,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.166,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.156,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.155,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.155,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.166,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.156,1426,45,16,16
3800,2.1,3.91,?,0:06.12,0.164,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.159,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.151,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.162,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.154,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.156,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.164,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.163,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.164,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.167,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.169,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.167,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.158,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.15,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.159,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.154,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.159,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.156,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.169,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.169,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.152,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.158,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.153,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.162,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.168,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.156,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.165,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.156,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.156,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.15,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.161,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.168,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.157,1426,45,16,16
3850,2.17,4.02,?,0:06.30,0.165,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.155,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.165,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.16,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.169,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.15,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.163,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.168,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.167,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.167,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.15,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.157,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.158,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.169,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.159,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.167,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.159,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.155,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.161,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.166,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.156,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.16,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.158,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.162,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.161,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.163,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.169,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.153,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.167,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.157,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.153,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.15,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.163,1426,45,16,16
3900,2.24,4.15,?,0:06.50,0.162,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.154,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.158,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.161,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.151,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.154,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.154,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.168,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.16,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.162,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.165,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.153,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.166,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.165,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.152,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.151,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.158,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.151,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.151,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.153,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.166,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.15,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.15,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.156,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.169,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.152,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.15,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.15,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.158,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.152,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.163,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.168,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.15,1426,45,16,16
3950,2.4,4.07,?,0:06.58,0.158,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.159,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.152,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.155,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.166,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.161,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.162,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.16,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.15,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.162,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.154,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.169,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.168,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.154,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.166,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.163,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.156,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.162,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.166,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.152,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.159,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.163,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.152,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.166,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.158,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.153,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.163,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.155,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.15,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.155,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.155,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.156,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.169,1426,45,16,16
4000,2.35,4.37,?,0:06.83,0.155,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.154,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.158,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.167,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.152,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.163,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.167,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.15,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.162,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.159,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.164,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.168,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.166,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.157,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.163,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.166,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.158,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.153,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.167,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.151,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.162,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.154,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.166,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.158,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.154,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.163,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.156,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.154,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.153,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.167,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.159,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.162,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.162,1426,45,16,16
4050,2.45,4.47,?,0:07.03,0.165,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.16,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.157,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.156,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.161,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.153,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.169,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.158,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.169,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.166,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.169,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.152,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.16,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.157,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.15,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.162,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.162,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.159,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.156,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.157,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.16,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.168,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.166,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.167,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.164,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.158,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.155,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.151,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.154,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.162,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.168,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.154,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.156,1426,45,16,16
4100,2.31,4.76,?,0:07.18,0.161,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.151,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.154,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.162,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.159,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.152,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.155,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.169,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.159,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.163,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.152,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.154,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.151,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.161,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.164,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.153,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.155,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.166,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.169,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.15,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.156,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.154,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.158,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.169,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.15,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.163,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.162,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.154,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.156,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.16,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.161,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.169,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.152,1426,45,16,16
4150,2.55,4.64,?,0:07.31,0.165,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.162,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.161,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.158,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.152,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.165,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.157,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.153,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.164,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.15,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.169,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.162,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.154,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.164,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.164,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.168,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.157,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.159,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.167,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.155,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.168,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.169,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.153,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.15,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.157,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.155,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.159,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.16,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.15,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.151,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.169,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.169,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.155,1426,45,16,16
4200,2.54,4.78,?,0:07.43,0.167,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.168,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.157,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.15,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.159,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.154,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.156,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.157,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.157,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.154,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.158,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.153,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.157,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.154,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.162,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.167,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.156,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.166,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.164,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.15,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.162,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.16,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.153,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.155,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.168,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.164,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.154,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.157,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.158,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.161,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.163,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.15,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.164,1426,45,16,16
4250,2.5,5.04,?,0:07.66,0.153,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.153,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.158,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.166,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.154,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.168,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.158,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.151,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.155,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.163,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.154,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.164,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.155,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.164,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.157,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.151,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.152,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.155,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.166,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.154,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.157,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.165,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.152,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.151,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.166,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.155,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.155,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.167,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.158,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.166,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.162,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.15,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.156,1426,45,16,16
4300,2.77,4.94,?,0:07.82,0.167,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.156,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.166,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.152,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.161,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.154,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.162,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.167,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.166,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.163,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.168,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.158,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.162,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.155,1426,45,16,16
4350,2.67,5.24,?,0:08.02,0.156,1426,45,16,16
