inputsize,user,system,TT,elapsed,STS,text,rodata,data,bss
2900,68.76,6.40,?,2:18.61,0.162,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.154,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.167,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.16,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.155,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.167,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.169,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.163,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.166,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.169,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.164,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.156,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.164,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.158,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.169,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.161,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.165,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.16,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.156,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.167,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.162,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.167,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.152,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.154,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.166,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.162,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.162,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.152,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.168,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.154,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.168,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.158,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.154,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.162,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.155,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.159,690,95,16,8
2950,69.46,6.50,?,2:22.06,0.169,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.164,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.154,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.168,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.168,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.152,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.15,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.153,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.156,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.157,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.164,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.164,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.158,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.153,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.157,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.152,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.158,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.163,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.155,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.161,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.153,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.15,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.168,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.159,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.168,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.154,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.163,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.169,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.167,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.156,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.156,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.152,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.167,690,95,16,8
3000,69.69,6.51,?,2:28.96,0.165,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.162,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.158,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.155,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.156,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.155,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.161,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.153,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.161,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.156,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.16,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.157,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.162,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.169,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.158,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.159,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.154,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.153,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.16,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.154,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.154,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.161,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.155,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.159,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.159,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.158,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.166,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.161,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.154,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.163,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.164,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.162,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.152,690,95,16,8
3000,70.39,6.67,?,2:28.09,0.166,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.162,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.168,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.152,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.167,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.159,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.162,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.169,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.155,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.166,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.156,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.151,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.161,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.15,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.162,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.166,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.166,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.162,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.167,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.166,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.158,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.153,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.159,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.153,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.161,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.151,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.158,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.154,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.169,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.168,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.152,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.165,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.163,690,95,16,8
3500,83.57,8.01,?,2:53.44,0.165,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.151,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.151,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.158,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.15,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.152,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.167,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.158,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.152,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.154,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.151,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.159,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.151,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.157,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.152,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.152,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.168,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.168,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.169,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.168,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.161,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.153,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.152,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.168,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.161,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.164,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.16,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.151,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.164,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.156,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.151,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.159,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.152,690,95,16,8
4000,93.07,8.92,?,3:16.75,0.169,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.167,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.157,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.169,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.153,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.158,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.154,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.155,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.153,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.153,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.155,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.161,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.15,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.158,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.152,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.152,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.155,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.16,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.166,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.164,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.162,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.151,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.157,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.158,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.168,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.159,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.168,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.165,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.154,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.165,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.152,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.15,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.159,690,95,16,8
4500,102.53,9.89,?,3:32.15,0.166,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.167,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.166,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.157,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.154,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.166,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.16,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.156,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.156,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.151,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.167,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.153,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.161,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.154,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.167,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.163,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.159,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.168,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.161,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.155,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.157,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.169,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.168,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.158,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.162,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.16,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.158,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.156,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.166,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.156,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.161,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.157,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.168,690,95,16,8
5000,117.14,10.99,?,3:59.59,0.156,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.161,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.16,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.155,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.169,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.167,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.16,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.154,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.164,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.161,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.16,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.154,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.169,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.158,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.164,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.154,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.15,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.164,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.161,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.165,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.151,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.165,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.166,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.156,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.167,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.157,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.15,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.167,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.168,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.157,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.158,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.163,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.156,690,95,16,8
5500,124.64,12.20,?,4:26.36,0.165,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.154,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.164,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.164,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.159,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.161,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.169,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.16,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.153,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.157,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.155,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.155,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.161,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.151,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.169,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.157,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.15,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.161,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.166,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.168,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.167,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.167,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.158,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.164,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.161,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.15,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.153,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.157,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.169,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.168,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.157,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.155,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.152,690,95,16,8
6000,139.71,13.20,?,4:51.48,0.168,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.169,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.168,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.162,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.165,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.167,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.165,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.162,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.16,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.15,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.153,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.165,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.154,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.161,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.167,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.157,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.16,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.167,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.153,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.163,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.169,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.151,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.157,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.164,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.166,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.156,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.155,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.157,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.158,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.167,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.165,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.157,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.157,690,95,16,8
6500,152.77,14.46,?,5:20.73,0.166,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.153,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.163,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.151,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.162,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.154,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.15,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.163,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.167,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.164,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.155,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.165,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.162,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.165,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.155,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.162,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.154,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.153,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.153,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.15,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.156,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.168,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.161,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.161,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.169,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.163,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.151,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.159,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.169,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.15,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.155,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.157,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.163,690,95,16,8
7000,158.34,15.24,?,5:32.27,0.16,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.153,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.157,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.15,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.153,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.166,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.153,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.169,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.155,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.166,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.155,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.167,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.158,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.164,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.156,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.157,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.152,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.155,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.166,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.164,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.164,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.151,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.154,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.158,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.158,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.152,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.152,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.151,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.16,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.166,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.167,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.158,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.153,690,95,16,8
7500,170.34,17.08,?,6:03.03,0.157,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.155,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.168,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.165,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.158,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.162,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.157,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.155,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.163,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.164,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.153,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.154,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.151,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.168,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.163,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.154,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.163,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.166,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.156,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.155,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.164,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.167,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.158,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.154,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.158,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.166,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.158,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.153,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.153,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.152,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.15,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.152,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.157,690,95,16,8
8000,177.79,18.00,?,6:30.80,0.16,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.158,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.154,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.163,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.164,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.15,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.151,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.159,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.164,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.151,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.153,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.159,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.152,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.165,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.16,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.157,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.163,690,95,16,8
8500,192.58,18.98,?,6:47.44,0.154,690,95,16,8
